kommuneCode,code,parentCode,level,name,shortName,notes,validFrom,validTo
1875,18750113,18750100,2,Nes,,,,
1875,18750114,18750100,2,Finnøy,,,,
1875,18750115,18750100,2,Karlsøy,,,,
1875,18750116,18750100,2,Innhavet,,,,
1875,18750117,18750100,2,Veggfjell,,,,
1875,18750118,18750100,2,Sagvatnan,,,,
1875,18750119,18750100,2,Grensefjellene,,,,
1875,18750120,18750100,2,Sørdal,,,,
1875,18750200,,1,Tysfjord Sør,,,,
1875,18750211,18750200,2,Kjerrvika,,,,
1875,18750212,18750200,2,Musken - Nordbugt,,,,
1875,18750214,18750200,2,Drag,,,,
1875,18750215,18750200,2,Hulløy,,,,
1875,18750216,18750200,2,Rørvik,,,,
1875,18750217,18750200,2,Storjord,,,,
1875,18750218,18750200,2,Korsnes,,,,
1875,18750220,18750200,2,Hellemobotn,,,,
1875,18750223,18750200,2,Helland - Tysfjorden,,,,
1875,18759900,,1,Uoppgitt delområde,,,,
1875,18759999,18759900,2,Uoppgitt grunnkrets,,,,
2100,21000100,,1,Svalbard,,,,
2100,21000101,21000100,2,Spitsbergen,,,,
2100,21000102,21000100,2,Bjørnøya,,,,
2100,21000103,21000100,2,Hopen,,,,
2100,21009900,,1,Uoppgitt delområde,,,,
2100,21009999,21009900,2,Uoppgitt grunnkrets,,,,
3001,30010100,,1,Halden Vest,,,,
3001,30010102,30010100,2,Båstadlund,,,,
3001,30010103,30010100,2,Låby,,,,
3001,30010104,30010100,2,Stangeløkka,,,,
3001,30010105,30010100,2,Refne - Banken,,,,
3001,30010107,30010100,2,Remmen,,,,
3001,30010108,30010100,2,Refne,,,,
3001,30010109,30010100,2,Brekkerød,,,,
3001,30010110,30010100,2,Karrestad,,,,
3001,30010200,,1,Halden Øst,,,,
3001,30010201,30010200,2,Strupe - Frydenlund,,,,
3001,30010202,30010200,2,Stenrød - Tosterød,,,,
3001,30010203,30010200,2,Grimsrød,,,,
3001,30010204,30010200,2,Brødløs,,,,
3001,30010205,30010200,2,Gimle,,,,
3001,30010206,30010200,2,Os,,,,
3001,30010208,30010200,2,Grimsrødhøyda,,,,
3001,30010209,30010200,2,Porsnes,,,,
3001,30010210,30010200,2,Fosseløkka,,,,
3001,30010300,,1,Halden Syd,,,,
3001,30010301,30010300,2,Sydsiden,,,,
3001,30010302,30010300,2,Knardal,,,,
3001,30010303,30010300,2,Sommerro,,,,
3001,30010304,30010300,2,Sofienlund,,,,
3001,30010305,30010300,2,Hov,,,,
3001,30010400,,1,Tistedalsområdet,,,,
3001,30010401,30010400,2,Veden,,,,
3001,30010402,30010400,2,Chatrineholm,,,,
3001,30010403,30010400,2,Skanseløkka,,,,
3001,30010404,30010400,2,Gran,,,,
3001,30010405,30010400,2,Tangen - Orød,,,,
3001,30010406,30010400,2,Vold - Skog,,,,
3001,30010407,30010400,2,Erte,,,,
3001,30010500,,1,Berg - Sponviken,,,,
3001,30010501,30010500,2,Sponviken,,,,
3001,30010502,30010500,2,Svalerød - Røsnæs,,,,
3001,30010503,30010500,2,Huseby - Lundestad,,,,
3001,30010600,,1,Rokke - Asak,,,,
3001,30010601,30010600,2,Rokke,,,,
3001,30010602,30010600,2,Bunes,,,,
3001,30010603,30010600,2,Torpedalen,,,,
3001,30010604,30010600,2,Håkaby,,,,
3001,30010700,,1,Hovelsrød - Aspedammen,,,,
3001,30010701,30010700,2,Iddesletta,,,,
3001,30010702,30010700,2,Aspedammen,,,,
3001,30010703,30010700,2,Ør,,,,
3001,30010704,30010700,2,Bakke - Sanderød,,,,
3001,30010800,,1,Prestebakke - Kornsjø - Holtet,,,,
3001,30010801,30010800,2,Buer,,,,
3001,30010802,30010800,2,Prestebakke,,,,
3001,30010803,30010800,2,Kornsjø,,,,
3001,30010804,30010800,2,Enningdalen,,,,
3001,30019900,,1,Uoppgitt delområde,,,,
3001,30019999,30019900,2,Uoppgitt grunnkrets,,,,
3002,30020100,,1,Sydvestre Jeløy,,,,
3002,30020101,30020100,2,Bergersborg,,,,
3002,30020102,30020100,2,Refsnes 1,,,,
3002,30020103,30020100,2,Refsnes 2,,,,
3002,30020104,30020100,2,Refsnes 3,,,,
3002,30020105,30020100,2,Refsnes 4,,,,
3002,30020106,30020100,2,Refsnes 5,,,,
3002,30020107,30020100,2,Tronvikskogen,,,,
3002,30020108,30020100,2,Tronvik,,,,
3002,30020109,30020100,2,Søndre Jeløy,,,,
3002,30020200,,1,Nordre Jeløy,,,,
3002,30020201,30020200,2,Mossesundet Vest,,,,
3002,30020202,30020200,2,Krossern - Rosnes 1,,,,
3002,30020203,30020200,2,Krossern - Rosnes 2,,,,
3002,30020204,30020200,2,Balaklava,,,,
3002,30020205,30020200,2,Orkerød Hageby 1,,,,
3002,30020206,30020200,2,Bellevue - Helgerød,,,,
3002,30020207,30020200,2,Hoppern - Torderød,,,,
3002,30020208,30020200,2,Varden,,,,
3002,30020209,30020200,2,Orkerød Hageby 2,,,,
3002,30020210,30020200,2,Refsnesskogen 1,,,,
3002,30020211,30020200,2,Refsnesskogen 2,,,,
3002,30020212,30020200,2,Ramberg - Orkerød,,,,
3002,30020213,30020200,2,Orkerød,,,,
3002,30020214,30020200,2,Kjellandsvik,,,,
3002,30020215,30020200,2,Ramberg,,,,
3002,30020216,30020200,2,Nordre Jeløy,,,,
3002,30020300,,1,Sydøstre Jeløy,,,,
3002,30020301,30020300,2,Fiske,,,,
3002,30020302,30020300,2,Grimsrød - Vårli,,,,
3002,30020303,30020300,2,Grimsrød 2,,,,
3002,30020304,30020300,2,Hoppern - Grimsrød,,,,
3002,30020305,30020300,2,Bråten,,,,
3002,30020306,30020300,2,Framnes 1,,,,
3002,30020307,30020300,2,Framnes 2,,,,
3002,30020308,30020300,2,Framnes 3,,,,
3002,30020400,,1,Melløs - Øre,,,,
3002,30020401,30020400,2,Teglverksjordet,,,,
3002,30020402,30020400,2,Kallum 1,,,,
3002,30020403,30020400,2,Kallum 2,,,,
3002,30020404,30020400,2,Dyre Nord,,,,
3002,30020405,30020400,2,Melløs,,,,
3002,30020406,30020400,2,Klommesten 1,,,,
3002,30020407,30020400,2,Ørejordet,,,,
3002,30020408,30020400,2,Ørehavna,,,,
3002,30020409,30020400,2,Østre Øre,,,,
3002,30020410,30020400,2,Solielunden,,,,
3002,30020411,30020400,2,Vestre Øre,,,,
3002,30020412,30020400,2,Høyden,,,,
3002,30020500,,1,Sentrum,,,,
3002,30020501,30020500,2,Værla,,,,
3002,30020502,30020500,2,Mossesundet Øst,,,,
3002,30020503,30020500,2,Sentrum 1,,,,
3002,30020504,30020500,2,Sentrum 2,,,,
3002,30020505,30020500,2,Møllene,,,,
3002,30020506,30020500,2,Bjerget - Næsset,,,,
3002,30020507,30020500,2,Hollenderbjerget,,,,
3002,30020508,30020500,2,Malakoff,,,,
3002,30020509,30020500,2,Skarmyra,,,,
3002,30020510,30020500,2,Klommesten 2,,,,
3002,30020511,30020500,2,Klommesten 3,,,,
3002,30020512,30020500,2,Verket,,,,
3002,30020600,,1,Mosseskogen Vest,,,,
3002,30020601,30020600,2,Tigerplassen - Gamlevegen,,,,
3002,30020602,30020600,2,Kleiva,,,,
3002,30020603,30020600,2,Molbæk 1,,,,
3002,30020604,30020600,2,Molbæk 2,,,,
3002,30020605,30020600,2,Molbæk 3,,,,
3002,30020700,,1,Kambo,,,,
3002,30020701,30020700,2,Kambo 1,,,,
3002,30020702,30020700,2,Kilsbakken,,,,
3002,30020703,30020700,2,Nøkkeland Nord,,,,
3002,30020704,30020700,2,Nøkkeland,,,,
3002,30020705,30020700,2,Nøkkeland Øst,,,,
3002,30020706,30020700,2,Kilsåsen,,,,
3002,30020800,,1,Mosseskogen Øst,,,,
3002,30020801,30020800,2,Trolldalen - Grindvold,,,,
3002,30020802,30020800,2,Trolldalen Syd,,,,
3002,30020803,30020800,2,Trolldalen Nord,,,,
3002,30020804,30020800,2,Grindvold,,,,
3002,30020805,30020800,2,Skredderåsen,,,,
3002,30020806,30020800,2,Åvangen,,,,
3002,30020807,30020800,2,Åvangen Øst,,,,
3002,30020808,30020800,2,Mossemarka,,,,
3002,30020809,30020800,2,Åvangen Vest,,,,
3002,30020900,,1,Mosseelva - Dillingøya,,,,
3002,30020901,30020900,2,Krapfoss 1,,,,
3002,30020902,30020900,2,Krapfoss 2,,,,
3002,30020903,30020900,2,Gunhildåsen,,,,
3002,30020904,30020900,2,Gjerrebogen 1,,,,
3002,30020905,30020900,2,Gjerrebogen 2,,,,
3002,30020906,30020900,2,Gjerrebogen 3,,,,
3002,30020907,30020900,2,Gjerrebogen 4,,,,
3002,30020908,30020900,2,Solgård Skog,,,,
3002,30020909,30020900,2,Torbjørnsrød,,,,
3002,30020910,30020900,2,Nore - Vanem - Dillingøya,,,,
3002,30021000,,1,Halmstad,,,,
3002,30021001,30021000,2,Vansjø,,,,
3002,30021002,30021000,2,Såstad,,,,
3002,30021003,30021000,2,Voldskogen,,,,
3002,30021004,30021000,2,Halmstad,,,,
3002,30021005,30021000,2,Ryggebyen,,,,
3002,30021006,30021000,2,Vestlia,,,,
3002,30021007,30021000,2,Eskelund,,,,
3002,30021008,30021000,2,Blomsholm,,,,
3002,30021009,30021000,2,Rørskogen,,,,
3002,30021010,30021000,2,Solberghøgda,,,,
3002,30021100,,1,Vang,,,,
3002,30021101,30021100,2,Huseby,,,,
3002,30021102,30021100,2,Fuglevik,,,,
3002,30021103,30021100,2,Værne Kloster,,,,
3002,30021104,30021100,2,Botner,,,,
3002,30021105,30021100,2,Larkollen,,,,
3002,30021106,30021100,2,Vang,,,,
3002,30021107,30021100,2,Grefsrød,,,,
3002,30021108,30021100,2,Melleby,,,,
3002,30021109,30021100,2,Kirkegrenda,,,,
3002,30021110,30021100,2,Møvik,,,,
3002,30021200,,1,Ekholt,,,,
3002,30021201,30021200,2,Feste,,,,
3002,30021202,30021200,2,Bjerke,,,,
3002,30021203,30021200,2,Dyre Sør,,,,
3002,30021204,30021200,2,Kallumlia,,,,
3002,30021205,30021200,2,Ryggeheimen,,,,
3002,30021206,30021200,2,Carlberg,,,,
3002,30021207,30021200,2,Fredensborg,,,,
3002,30021208,30021200,2,Nordskogen,,,,
3002,30021209,30021200,2,Ekholt,,,,
3002,30021210,30021200,2,Hadeland,,,,
3002,30021211,30021200,2,Dilling,,,,
3002,30021212,30021200,2,Heimdal,,,,
3002,30021213,30021200,2,Årvold,,,,
3002,30021214,30021200,2,Øråsen K,,,,
3002,30021215,30021200,2,Øre,,,,
3002,30021216,30021200,2,Øreåsen E,,,,
3002,30021217,30021200,2,Øreåsen F D,,,,
3002,30021218,30021200,2,Øreåsen A B C,,,,
3002,30021219,30021200,2,Øreåsen M,,,,
3002,30029900,,1,Uoppgitt delområde,,,,
3002,30029999,30029900,2,Uoppgitt grunnkrets,,,,
3003,30030100,,1,Sarpsborg Vest,,,,
3003,30030101,30030100,2,Buvikodden,,,,
3003,30030102,30030100,2,Alvimhaugen,,,,
3003,30030103,30030100,2,Spikeren,,,,
3003,30030104,30030100,2,Sandesund,,,,
3003,30030105,30030100,2,Torsbekken,,,,
3003,30030106,30030100,2,Grotterød,,,,
3003,30030107,30030100,2,Vesteng,,,,
3003,30030108,30030100,2,Enenda,,,,
3003,30030109,30030100,2,Turkerud,,,,
3003,30030110,30030100,2,Vingulmork,,,,
3003,30030111,30030100,2,Majorplassen,,,,
3003,30030112,30030100,2,Ninive,,,,
3003,30030113,30030100,2,Kulås,,,,
3003,30030200,,1,Sarpsborg Øst,,,,
3003,30030201,30030200,2,Frankrike,,,,
3003,30030202,30030200,2,Gamlebyen,,,,
3003,30030203,30030200,2,Grina,,,,
3003,30030204,30030200,2,Fram,,,,
3003,30030205,30030200,2,Gleng,,,,
3003,30030206,30030200,2,Fritznerbakken,,,,
3003,30030207,30030200,2,Opsund,,,,
3003,30030208,30030200,2,Bytangen,,,,
3003,30030209,30030200,2,Borregaard,,,,
3003,30030300,,1,Kurland,,,,
3003,30030301,30030300,2,Kurlandsletta,,,,
3003,30030302,30030300,2,Sabelberget,,,,
3003,30030303,30030300,2,Vestlia,,,,
3003,30030304,30030300,2,Knausen,,,,
3003,30030305,30030300,2,Skogbrynet,,,,
3003,30030306,30030300,2,Kurland,,,,
3003,30030307,30030300,2,Kurlandtoppen,,,,
3003,30030308,30030300,2,St.hansveien,,,,
3003,30030309,30030300,2,Tjueklo,,,,
3003,30030310,30030300,2,Harebakk,,,,
3003,30030311,30030300,2,Ravneberget,,,,
3003,30030312,30030300,2,Herresadel,,,,
3003,30030313,30030300,2,Appelsintoppen,,,,
3003,30030314,30030300,2,Jomfrusal,,,,
3003,30030315,30030300,2,Maugestenåsen,,,,
3003,30030316,30030300,2,Maugestenmyra,,,,
3003,30030317,30030300,2,Maugestenlia,,,,
3003,30031100,,1,Ullerøy,,,,
3003,30031101,30031100,2,Gunnarstorp,,,,
3003,30031102,30031100,2,Åsrød,,,,
3003,30031103,30031100,2,Nordre Ullerøy,,,,
3003,30031104,30031100,2,Søndre Ullerøy,,,,
3003,30031105,30031100,2,Karlsøy,,,,
3003,30031200,,1,Søndre - Østre Skjeberg,,,,
3003,30031201,30031200,2,Grimsøya,,,,
3003,30031202,30031200,2,Løkkevika,,,,
3003,30031203,30031200,2,Ingedal,,,,
3003,30031204,30031200,2,Høysand,,,,
3003,30031205,30031200,2,Skjeberg,,,,
3003,30031206,30031200,2,Kvastebyen,,,,
3003,30031207,30031200,2,Rønneld,,,,
3003,30031300,,1,Borgen,,,,
3003,30031302,30031300,2,Hevingen,,,,
3003,30031304,30031300,2,Nygårdshaugen,,,,
3003,30031305,30031300,2,Vollberg,,,,
3003,30031306,30031300,2,Borgen Øst,,,,
3003,30031307,30031300,2,Borgen Vest,,,,
3003,30031308,30031300,2,Klavestadhaugen,,,,
3003,30031310,30031300,2,Værnåsen,,,,
3003,30031311,30031300,2,Vik,,,,
3003,30031312,30031300,2,Nordlitoppen,,,,
3003,30031313,30031300,2,Kala,,,,
3003,30031314,30031300,2,Tveter,,,,
3003,30031400,,1,Hafslund,,,,
3003,30031401,30031400,2,Hafslund,,,,
3003,30031402,30031400,2,Nordberg,,,,
3003,30031403,30031400,2,Grasto,,,,
3003,30031404,30031400,2,Hauge,,,,
3003,30031405,30031400,2,Hafslundskogen,,,,
3003,30032100,,1,Hafslundsøy,,,,
3003,30032101,30032100,2,Rød,,,,
3003,30032102,30032100,2,Helgeby,,,,
3003,30032103,30032100,2,Vestby,,,,
3003,30032104,30032100,2,Nordby,,,,
3003,30032200,,1,Lande,,,,
3003,30032201,30032200,2,Alvim,,,,
3003,30032202,30032200,2,Klokkerjordet,,,,
3003,30032203,30032200,2,Tune,,,,
3003,30032204,30032200,2,Karlsborg,,,,
3003,30032205,30032200,2,Valaskjold,,,,
3003,30032206,30032200,2,Lande,,,,
3003,30032207,30032200,2,Råkil,,,,
3003,30032208,30032200,2,Bakkeli,,,,
3003,30032300,,1,Yven,,,,
3003,30032301,30032300,2,Helleskjær,,,,
3003,30032302,30032300,2,Hannestad,,,,
3003,30032303,30032300,2,Yven,,,,
3003,30032304,30032300,2,Yvenbråten,,,,
3003,30032305,30032300,2,Langemyr,,,,
3003,30032306,30032300,2,Grålumåsen,,,,
3003,30032307,30032300,2,Kalleren,,,,
3003,30032308,30032300,2,Grålum,,,,
3003,30032309,30032300,2,Bjørnstad,,,,
3003,30032400,,1,Greåker,,,,
3003,30032401,30032400,2,Greåker,,,,
3003,30032402,30032400,2,Enghaugen,,,,
3003,30032403,30032400,2,Tindlund,,,,
3003,30032404,30032400,2,Greåkerdalen,,,,
3003,30032405,30032400,2,Svartbekk,,,,
3003,30032406,30032400,2,Moa,,,,
3003,30032407,30032400,2,Opstad,,,,
3003,30032500,,1,Vest - Tune,,,,
3003,30032502,30032500,2,Sanne,,,,
3003,30032503,30032500,2,Solli,,,,
3003,30032504,30032500,2,Agnalt,,,,
3003,30032505,30032500,2,Minge,,,,
3003,30032506,30032500,2,Trøsken,,,,
3003,30032507,30032500,2,Holleby,,,,
3003,30032508,30032500,2,Jelsnes,,,,
3003,30032509,30032500,2,Kalnes,,,,
3003,30032510,30032500,2,Vister,,,,
3003,30032511,30032500,2,Eidet,,,,
3003,30033100,,1,Varteig,,,,
3003,30033101,30033100,2,Hasle,,,,
3003,30033102,30033100,2,Kultorp,,,,
3003,30033103,30033100,2,Varteig,,,,
3003,30033104,30033100,2,Furuholmen,,,,
3003,30033105,30033100,2,Bøe - Brenne,,,,
3003,30033106,30033100,2,Sikkeland,,,,
3003,30033107,30033100,2,Bergby,,,,
3003,30033108,30033100,2,Kampenes,,,,
3003,30033109,30033100,2,Ise,,,,
3003,30033110,30033100,2,Skjebergdalen,,,,
3003,30039900,,1,Uoppgitt delområde,,,,
3003,30039999,30039900,2,Uoppgitt grunnkrets,,,,
3004,30041100,,1,Østsiden Syd,,,,
3004,30041101,30041100,2,Gansrød - Ulfeng,,,,
3004,30041102,30041100,2,Vaterland,,,,
3004,30041103,30041100,2,Kongsten Syd,,,,
3004,30041104,30041100,2,Kongsten Nord,,,,
3004,30041105,30041100,2,Gamlebyen,,,,
3004,30041106,30041100,2,Byens Marker,,,,
3004,30041107,30041100,2,Gudevold,,,,
3004,30041108,30041100,2,Mineberget,,,,
3004,30041109,30041100,2,Prestelandet,,,,
3004,30041110,30041100,2,Øra,,,,
3004,30041200,,1,Østsiden Nord,,,,
3004,30041201,30041200,2,Nabbetorp,,,,
3004,30041202,30041200,2,Løkkeberg,,,,
3004,30041203,30041200,2,Haugsten,,,,
3004,30041204,30041200,2,Løkkeberg - Huseby,,,,
3004,30041205,30041200,2,Lundheim,,,,
3004,30041206,30041200,2,Sorgenfri,,,,
3004,30041300,,1,Sentrum Syd,,,,
3004,30041301,30041300,2,Cicignon Syd,,,,
3004,30041302,30041300,2,Lykkeberg,,,,
3004,30041303,30041300,2,Cicignon Nord,,,,
3004,30041304,30041300,2,Apenesfjellet,,,,
3004,30041305,30041300,2,Torvet,,,,
3004,30041306,30041300,2,Glemmen Kirke,,,,
3004,30041307,30041300,2,St.hans Fjellet,,,,
3004,30041400,,1,Sentrum Vest,,,,
3004,30041401,30041400,2,Holmen Øst,,,,
3004,30041402,30041400,2,Holmen Vest,,,,
3004,30041403,30041400,2,Torsvikberget,,,,
3004,30041404,30041400,2,Seut - Fjellberg,,,,
3004,30041500,,1,Glemmen Vest,,,,
3004,30041501,30041500,2,Torsvik,,,,
3004,30041502,30041500,2,Torsvikhavna,,,,
3004,30041503,30041500,2,Skrellen - Lia,,,,
3004,30041504,30041500,2,Labråten - Riisløkka,,,,
3004,30041505,30041500,2,Gluppe - Pettersand,,,,
3004,30041506,30041500,2,Ambjørnrød - Krabberød Syd,,,,
3004,30041507,30041500,2,Ambjørnrød - Krabberød Nord,,,,
3004,30041600,,1,Glemmen Nord,,,,
3004,30041601,30041600,2,Brønnerød,,,,
3004,30041602,30041600,2,Veum,,,,
3004,30041603,30041600,2,Kjevelsrød,,,,
3004,30041604,30041600,2,Evenrød,,,,
3004,30041605,30041600,2,Nysted - Høyum,,,,
3004,30041700,,1,Glemmen Mellom,,,,
3004,30041701,30041700,2,Trara,,,,
3004,30041702,30041700,2,Kniple,,,,
3004,30041703,30041700,2,Traramoen,,,,
3004,30041704,30041700,2,Åsebråten,,,,
3004,30041705,30041700,2,Christianslund,,,,
3004,30041706,30041700,2,Sandbæk,,,,
3004,30041707,30041700,2,Oredalen,,,,
3004,30041800,,1,Sentrum Nord,,,,
3004,30041801,30041800,2,Bydalen,,,,
3004,30041802,30041800,2,Kapellfjellet,,,,
3004,30041803,30041800,2,Bilettberget,,,,
3004,30041804,30041800,2,Damyr,,,,
3004,30041805,30041800,2,Lahellemoen,,,,
3004,30041806,30041800,2,Hassingen,,,,
3004,30041807,30041800,2,Bratthammeren,,,,
3004,30041808,30041800,2,Lillebæk,,,,
3004,30041900,,1,Glemmen Øst,,,,
3004,30041901,30041900,2,Lislebyberget,,,,
3004,30041902,30041900,2,Lislebystranda,,,,
3004,30041903,30041900,2,Falchåsen,,,,
3004,30041904,30041900,2,Leie Syd,,,,
3004,30041905,30041900,2,Lisleby Syd,,,,
3004,30041906,30041900,2,Kjærsåsen,,,,
3004,30042000,,1,Glemmen Nord Øst,,,,
3004,30042001,30042000,2,Leie Nord,,,,
3004,30042002,30042000,2,Lisleby Nord,,,,
3004,30042003,30042000,2,Høyendal,,,,
3004,30042004,30042000,2,Nøkleby Syd,,,,
3004,30042005,30042000,2,Nøklebyberget,,,,
3004,30042006,30042000,2,Nøkleby Vest,,,,
3004,30042007,30042000,2,Østgård,,,,
3004,30042008,30042000,2,Nøkleby Nord,,,,
3004,30042009,30042000,2,Råbekken,,,,
3004,30043100,,1,Hauge,,,,
3004,30043101,30043100,2,Råbekken,,,,
3004,30043102,30043100,2,Omberg Syd,,,,
3004,30043103,30043100,2,Omberg Nord,,,,
3004,30043104,30043100,2,Hauge - Evje,,,,
3004,30043105,30043100,2,Saxegård,,,,
3004,30043106,30043100,2,Vallefjellet,,,,
3004,30043107,30043100,2,Seljeveien,,,,
3004,30043108,30043100,2,Rå - Haugeåsen,,,,
3004,30043109,30043100,2,Grønli,,,,
3004,30043110,30043100,2,Rådalen,,,,
3004,30043111,30043100,2,Borredalen,,,,
3004,30043200,,1,Rekustad,,,,
3004,30043201,30043200,2,Valle,,,,
3004,30043202,30043200,2,Nes,,,,
3004,30043203,30043200,2,Kirken - Rolvsøysund,,,,
3004,30043204,30043200,2,Rønningen,,,,
3004,30043205,30043200,2,Gullskåret,,,,
3004,30043206,30043200,2,Nesskogen,,,,
3004,30043207,30043200,2,Hatteveien,,,,
3004,30043208,30043200,2,Nesøya,,,,
3004,30043209,30043200,2,Rekustad - Rostad,,,,
3004,30043300,,1,Nylende,,,,
3004,30043301,30043300,2,Rød,,,,
3004,30043302,30043300,2,Rostadneset - Høydal,,,,
3004,30043303,30043300,2,Nylende,,,,
3004,30044100,,1,Nordre Kråkerøy,,,,
3004,30044101,30044100,2,Møllerodden,,,,
3004,30044102,30044100,2,Fuglevik,,,,
3004,30044103,30044100,2,Bekkhus,,,,
3004,30044104,30044100,2,Smertu,,,,
3004,30044105,30044100,2,Bjølstad Øst,,,,
3004,30044106,30044100,2,Bjølstad Vest,,,,
3004,30044107,30044100,2,Ulvedalsåsen,,,,
3004,30044108,30044100,2,Fuglevik 2,,,,
3004,30044109,30044100,2,Fuglevik 3,,,,
3004,30044200,,1,Vestre Kråkerøy,,,,
3004,30044201,30044200,2,Aasgård - Nordre Bjølstad,,,,
3004,30044202,30044200,2,Glombo,,,,
3004,30044203,30044200,2,Huth,,,,
3004,30044204,30044200,2,Rød,,,,
3004,30044205,30044200,2,Langøya,,,,
3004,30044206,30044200,2,Fredrikstad Mek.verksted,,,,
3004,30044300,,1,Søndre Kråkerøy,,,,
3004,30044301,30044300,2,Holte - Kallera - Holme,,,,
3004,30044302,30044300,2,Buskogen,,,,
3004,30044303,30044300,2,Enhuus - Strålsund,,,,
3004,30044304,30044300,2,Alshus - Femdal,,,,
3004,30044305,30044300,2,Lunde,,,,
3004,30044306,30044300,2,Trolldalen - Tangen,,,,
3004,30044307,30044300,2,Kjøkøy,,,,
3004,30045100,,1,Gressvik Nordre,,,,
3004,30045101,30045100,2,Skåra,,,,
3004,30045102,30045100,2,Åle Nordre,,,,
3004,30045103,30045100,2,Ørebekk,,,,
3004,30045104,30045100,2,Gressvik,,,,
3004,30045105,30045100,2,Kirkeby,,,,
3004,30045200,,1,Gressvik Søndre,,,,
3004,30045201,30045200,2,Rød - Trondalen,,,,
3004,30045202,30045200,2,Åle Søndre,,,,
3004,30045203,30045200,2,Ålestranda,,,,
3004,30045204,30045200,2,Krossnes,,,,
3004,30045205,30045200,2,Rød - Okseviken,,,,
3004,30045206,30045200,2,Viker,,,,
3004,30045300,,1,Sydbygda,,,,
3004,30045301,30045300,2,Dale,,,,
3004,30045302,30045300,2,Øyenkilen,,,,
3004,30045303,30045300,2,Møklegård,,,,
3004,30045304,30045300,2,Oksrød,,,,
3004,30045305,30045300,2,Slevik,,,,
3004,30045306,30045300,2,Vikane,,,,
3004,30045400,,1,Midtbygda,,,,
3004,30045401,30045400,2,Solbrekke,,,,
3004,30045402,30045400,2,Kjølberg,,,,
3004,30045403,30045400,2,Onsøy Stasjon,,,,
3004,30045404,30045400,2,Ørmen,,,,
3004,30045405,30045400,2,Haugerød,,,,
3004,30045406,30045400,2,Bossum,,,,
3004,30045407,30045400,2,Stene,,,,
3004,30045500,,1,Vestbygda,,,,
3004,30045501,30045500,2,Rød Vestre,,,,
3004,30045502,30045500,2,Engalsvik,,,,
3004,30045503,30045500,2,Stene Vestre,,,,
3004,30045504,30045500,2,Manstad,,,,
3004,30045505,30045500,2,Lervik,,,,
3004,30045506,30045500,2,Saltnes,,,,
3004,30045507,30045500,2,Kjærre,,,,
3004,30046100,,1,Sellebakk,,,,
3004,30046101,30046100,2,Løen,,,,
3004,30046102,30046100,2,Nedre Sellebakk,,,,
3004,30046103,30046100,2,Øvre Sellebakk,,,,
3004,30046104,30046100,2,Kjølstad,,,,
3004,30046105,30046100,2,Kjølberg,,,,
3004,30046106,30046100,2,Kviberg,,,,
3004,30046200,,1,Torp,,,,
3004,30046201,30046200,2,Torp Bruk,,,,
3004,30046202,30046200,2,Torpeberget,,,,
3004,30046203,30046200,2,Leca,,,,
3004,30046204,30046200,2,Moum Søndre,,,,
3004,30046205,30046200,2,Torp Mellem,,,,
3004,30046206,30046200,2,Torpåsen,,,,
3004,30046300,,1,Borge,,,,
3004,30046301,30046300,2,Haugsten,,,,
3004,30046302,30046300,2,Hellene,,,,
3004,30046303,30046300,2,Sperling,,,,
3004,30046304,30046300,2,Moum,,,,
3004,30046305,30046300,2,Tofteberg,,,,
3004,30046306,30046300,2,Sundløkka,,,,
3004,30046307,30046300,2,Årum,,,,
3004,30046308,30046300,2,Molteberg,,,,
3004,30046309,30046300,2,Opphus,,,,
3004,30046310,30046300,2,Skjærviken,,,,
3004,30046311,30046300,2,Visur,,,,
3004,30046312,30046300,2,Begby,,,,
3004,30046400,,1,Torsnes,,,,
3004,30046402,30046400,2,Veel,,,,
3004,30046403,30046400,2,Holm,,,,
3004,30046404,30046400,2,Berg,,,,
3004,30046405,30046400,2,Kile,,,,
3004,30046406,30046400,2,Thorsø,,,,
3004,30046407,30046400,2,Grimstad Syd,,,,
3004,30046408,30046400,2,Grimstad Nord,,,,
3004,30049900,,1,Uoppgitt delområde,,,,
3004,30049999,30049900,2,Uoppgitt grunnkrets,,,,
3005,30050100,,1,Åssiden,,,,
3005,30050101,30050100,2,Åssiden  1,,,,
3005,30050102,30050100,2,Åssiden  2,,,,
3005,30050103,30050100,2,Åssiden  3,,,,
3005,30050104,30050100,2,Åssiden  4,,,,
3005,30050105,30050100,2,Åssiden  5,,,,
3005,30050106,30050100,2,Åssiden  6,,,,
3005,30050107,30050100,2,Åssiden  7,,,,
3005,30050108,30050100,2,Åssiden  8,,,,
3005,30050109,30050100,2,Åssiden  9,,,,
3005,30050110,30050100,2,Åssiden 10,,,,
3005,30050111,30050100,2,Åssiden 11,,,,
3005,30050112,30050100,2,Åssiden 12,,,,
3005,30050113,30050100,2,Åssiden 13,,,,
